fileName;textureName;format;width;height;mipmapCount;rasterPosition;rasterSize;paletteFormat;palettePosition;paletteSize
SA_E_Mezzanine.txd;ho_phonebook;indexed4;64;64;1;92df0;800;rgba;93640;40
SA_E_Mezzanine.txd;SA_GS_FD_01;indexed4;256;64;1;937b8;2000;rgba;95808;40
SA_E_Mezzanine.txd;asof1a;indexed4;256;128;1;9597c;4000;rgba;999cc;40
SA_E_Mezzanine.txd;ho_bin;indexed4;64;128;1;99b40;1000;rgba;9ab90;40
SA_E_Mezzanine.txd;TO_IN_RO_PIC2;indexed4;64;64;1;9ad0c;800;rgba;9b55c;40
SA_E_Mezzanine.txd;TO_IN_RO_Counter1;indexed4;64;64;1;9b6dc;800;rgba;9bf2c;40
SA_E_Mezzanine.txd;SA_Vending002_ps2;indexed4;256;128;1;9c0ac;4000;rgba;a00fc;40
SA_E_Mezzanine.txd;SA_Vending001_ps2;indexed4;256;128;1;a027c;4000;rgba;a42cc;40
SA_E_Mezzanine.txd;SA_GS_Filingcacinet_PS2;indexed4;128;256;1;a4450;4000;rgba;a84a0;40
SA_E_Mezzanine.txd;HO_paperstack;indexed4;128;64;1;a861c;1000;rgba;a966c;40
SA_E_Mezzanine.txd;ADR3;indexed4;128;128;1;a97e0;2000;rgba;ab830;40
SA_E_Mezzanine.txd;SA_GS_SLglass;indexed4;64;128;1;ab9ac;1000;rgba;ac9fc;40
SA_E_Mezzanine.txd;SA_GS_MZreception;indexed4;64;64;1;acb7c;800;rgba;ad3cc;40
SA_E_Mezzanine.txd;SA_GS_ECdoor_03_PS2;indexed4;256;128;1;ad54c;4000;rgba;b159c;40
SA_E_Mezzanine.txd;PS2_GS_SA_PowerpointsGJ;indexed4;32;32;1;b1720;200;rgba;b1970;40
SA_E_Mezzanine.txd;PS2_GS_SA_Mewalllxla2;indexed4;256;128;1;b1af4;4000;rgba;b5b44;40
SA_E_Mezzanine.txd;PS2_GS_SA_Mewalllxla1;indexed4;256;128;1;b5cc8;4000;rgba;b9d18;40
SA_E_Mezzanine.txd;PS2_Column;indexed4;128;256;1;b9e90;4000;rgba;bdee0;40
SA_E_Mezzanine.txd;HO_telephone2;indexed4;32;64;1;be05c;400;rgba;be4ac;40
SA_E_Mezzanine.txd;TO_IN_RO_PIC3;indexed4;64;64;1;be628;800;rgba;bee78;40
SA_E_Mezzanine.txd;TO_IN_APT_LOB_M1;indexed4;64;64;1;beff8;800;rgba;bf848;40
SA_E_Mezzanine.txd;HO_photos;indexed4;64;64;1;bf9c0;800;rgba;c0210;40
SA_E_Mezzanine.txd;HO_monitor2;indexed4;64;64;1;c0388;800;rgba;c0bd8;40
SA_E_Mezzanine.txd;HO_lobbywall08;indexed4;64;128;1;c0d54;1000;rgba;c1da4;40
SA_E_Mezzanine.txd;HO_desk;indexed4;64;128;1;c1f18;1000;rgba;c2f68;40
SA_E_Mezzanine.txd;TO_IN_RO_book;indexed4;64;64;1;c30e4;800;rgba;c3934;40
SA_E_Mezzanine.txd;TO_IN_APT_LOB_LTR;indexed4;32;32;1;c3ab4;200;rgba;c3d04;40
SA_E_Mezzanine.txd;SA_GS_FD_onoff;indexed4;32;64;1;c3e80;400;rgba;c42d0;40
SA_E_Mezzanine.txd;SA_GS_DOark_01;indexed4;128;64;1;c444c;1000;rgba;c549c;40
SA_E_Mezzanine.txd;SA_GS_DO_redcorss;indexed4;64;128;1;c561c;1000;rgba;c666c;40
SA_E_Mezzanine.txd;San_Poster_f;indexed4;64;32;1;c67e8;400;rgba;c6c38;40
SA_E_Mezzanine.txd;SA_GS_MA_paper;indexed4;64;64;1;c6db4;800;rgba;c7604;40
SA_E_Mezzanine.txd;SA_GS_MA_noticeboard;indexed4;64;128;1;c7788;1000;rgba;c87d8;40
SA_E_Mezzanine.txd;PS2_GS_SA_San_Poster_dLQ;indexed4;128;128;1;c8960;2000;rgba;ca9b0;40
SA_E_Mezzanine.txd;PS2_GS_SA_San_Poster_cLQ;indexed4;128;128;1;cab38;2000;rgba;ccb88;40
SA_E_Mezzanine.txd;x3;indexed4;128;128;1;cccf8;2000;rgba;ced48;40
SA_E_Mezzanine.txd;x2;indexed4;128;128;1;ceeb8;2000;rgba;d0f08;40
SA_E_Mezzanine.txd;x1;indexed4;128;64;1;d1078;1000;rgba;d20c8;40
SA_E_Mezzanine.txd;a_metal;indexed4;128;128;1;d223c;2000;rgba;d428c;40
SA_E_Mezzanine.txd;San_Poster_a;indexed4;64;64;1;d4408;800;rgba;d4c58;40
SA_E_Mezzanine.txd;SA_GS_MAdoor;indexed4;64;128;1;d4dd4;1000;rgba;d5e24;40
SA_E_Mezzanine.txd;PS2_GS_SA_adocd5LQ;indexed4;128;256;1;d5fa4;4000;rgba;d9ff4;40
SA_E_Mezzanine.txd;PS2_GS_SA_EnvTex_WoodGJ;indexed4;128;256;1;da178;4000;rgba;de1c8;40
SA_E_Mezzanine.txd;TH_GS_MAXdoor_03;indexed4;64;64;1;de348;800;rgba;deb98;40
SA_E_Mezzanine.txd;SA_GS_FTmatel01;indexed4;128;64;1;ded14;1000;rgba;dfd64;40
SA_E_Mezzanine.txd;SA_GS_FTlunzi_02;indexed4;64;64;1;dfee4;800;rgba;e0734;40
SA_E_Mezzanine.txd;SA_GS_FTdianzi_02;indexed4;128;64;1;e08b4;1000;rgba;e1904;40
Startup;sho_flg_GB;indexed8;64;64;1;1f4;1000;rgba;1244;400
Startup;sho_flg_GB_h;indexed8;64;64;1;1760;1000;rgba;27b0;400
Startup;sho_flg_IT;indexed8;64;64;1;2cc8;1000;rgba;3d18;400
Startup;sho_flg_IT_h;indexed8;64;64;1;4234;1000;rgba;5284;400
Startup;sho_flg_sel;indexed8;8;64;1;579c;400;rgba;5bec;400
Startup;sho_flg_US;indexed8;64;64;1;6104;1000;rgba;7154;400
Startup;sho_flg_US_h;indexed8;64;64;1;7670;1000;rgba;86c0;400
Startup;sho_flg_DE;indexed8;64;64;1;8bd8;1000;rgba;9c28;400
Startup;sho_flg_DE_h;indexed8;64;64;1;a144;1000;rgba;b194;400
Startup;sho_flg_ES;indexed8;64;64;1;b6ac;1000;rgba;c6fc;400
Startup;sho_flg_ES_h;indexed8;64;64;1;cc18;1000;rgba;dc68;400
Startup;sho_flg_FR;indexed8;64;64;1;e180;1000;rgba;f1d0;400
Startup;sho_flg_FR_h;indexed8;64;64;1;f6ec;1000;rgba;1073c;400
TH_1_Auditorium-TH_1_AuditoriumStore.txd;Ariel_head_cm;indexed8;128;128;1;11c;4000;rgba;416c;400
TH_1_Auditorium-TH_1_AuditoriumStore.txd;Env;indexed4;64;64;1;467c;800;rgba;4ecc;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;Ariel_body_cm;indexed8;256;256;1;5048;10000;rgba;15098;400
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_CS_door02;indexed4;64;256;1;155b4;2000;rgba;17604;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_IScabinet01;indexed4;64;256;1;17784;2000;rgba;197d4;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_IS_wood03;indexed4;128;128;1;19950;2000;rgba;1b9a0;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_AS_Door1;indexed4;256;64;1;1bb1c;2000;rgba;1db6c;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_AS_Door;indexed4;256;256;1;1dce4;8000;rgba;25d34;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_DO_cabinet02;indexed4;64;64;1;25eb4;800;rgba;26704;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_TH_Wood_Pole;indexed4;32;256;1;26884;1000;rgba;278d4;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_AS_01;indexed4;128;64;1;27a4c;1000;rgba;28a9c;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_LB_wire_02;indexed4;64;64;1;28c1c;800;rgba;2946c;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_ASceiling02;indexed4;64;256;1;295ec;2000;rgba;2b63c;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_ASceiling01;indexed4;128;128;1;2b7bc;2000;rgba;2d80c;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_AS_wall05;indexed4;64;256;1;2d988;2000;rgba;2f9d8;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_Stage6;indexed4;256;128;1;2fb50;4000;rgba;33ba0;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_Stage4;indexed4;256;128;1;33d18;4000;rgba;37d68;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_Stage2;indexed4;256;128;1;37ee0;4000;rgba;3bf30;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_Stage5;indexed4;256;128;1;3c0a8;4000;rgba;400f8;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_Stage3;indexed4;256;128;1;40270;4000;rgba;442c0;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_Stage1;indexed4;256;128;1;44438;4000;rgba;48488;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_TH_Wood_floor1;indexed4;256;128;1;48608;4000;rgba;4c658;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_CW_4a;indexed8;256;64;1;4c7d0;4000;rgba;50820;400
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_CW_3a;indexed8;256;64;1;50d38;4000;rgba;54d88;400
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_CW_2a;indexed8;256;64;1;552a0;4000;rgba;592f0;400
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_CW_1a;indexed8;256;64;1;59808;4000;rgba;5d858;400
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_CW_4;indexed8;256;64;1;5dd70;4000;rgba;61dc0;400
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_CW_3;indexed8;256;64;1;622d8;4000;rgba;66328;400
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_CW_2;indexed8;256;64;1;66840;4000;rgba;6a890;400
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_CW_1;indexed8;256;64;1;6ada8;4000;rgba;6edf8;400
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_TH_Wood_floor2;indexed4;256;128;1;6f318;4000;rgba;73368;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;PS2_C_Fuse;indexed4;128;128;1;734e0;2000;rgba;75530;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_AS_02;indexed4;64;64;1;756a8;800;rgba;75ef8;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_AS_glass01;indexed4;64;128;1;76078;1000;rgba;770c8;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_ASwall02;indexed4;256;64;1;77244;2000;rgba;79294;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_ASwall03;indexed4;256;64;1;79410;2000;rgba;7b460;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_LB_Metal_02;indexed4;64;128;1;7b5e0;1000;rgba;7c630;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_LBwire_01;indexed4;64;64;1;7c7ac;800;rgba;7cffc;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_LB_box_02;indexed4;64;64;1;7d178;800;rgba;7d9c8;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_IS_sandbags01;indexed4;64;128;1;7db48;1000;rgba;7eb98;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_drapery;indexed4;64;128;1;7ed14;1000;rgba;7fd64;40
TH_1_Auditorium-TH_1_AuditoriumStore.txd;TH_GS_IS_wood01;indexed4;128;64;1;7fee0;1000;rgba;80f30;40
TH_1_Auditorium-TH_1_Lobby.txd;ATH_W4;indexed4;128;64;1;114;1000;rgba;1164;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_GS_ECcarpet_12;indexed4;128;128;1;12e4;2000;rgba;3334;40
TH_1_Auditorium-TH_1_Lobby.txd;PS2_TH_Wapaper01a;indexed8;128;64;1;34b4;2000;rgba;5504;400
TH_1_Auditorium-TH_1_Lobby.txd;TH_GS_LBwall_01_5;indexed4;128;128;1;5a24;2000;rgba;7a74;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_GS_LBpillar_01;indexed4;256;64;1;7bf4;2000;rgba;9c44;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_GS_LBpillar_05;indexed4;256;64;1;9dc4;2000;rgba;be14;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_GS_LBwall_01_2;indexed4;256;64;1;bf94;2000;rgba;dfe4;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_GS_LBwall_01_9;indexed4;256;64;1;e164;2000;rgba;101b4;40
TH_1_Auditorium-TH_1_Lobby.txd;ATH_SC2;indexed4;64;64;1;10328;800;rgba;10b78;40
TH_1_Auditorium-TH_1_Lobby.txd;ATH_SC1;indexed4;64;32;1;10cec;400;rgba;1113c;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_GS_LBwall_01;indexed4;256;64;1;112b8;2000;rgba;13308;40
TH_1_Auditorium-TH_1_Lobby.txd;PS2_TH_lobby_Door;indexed8;128;256;1;13488;8000;rgba;1b4d8;400
TH_1_Auditorium-TH_1_Lobby.txd;PS2_TH_lobby_Doorx;indexed4;128;256;1;1b9f8;4000;rgba;1fa48;40
TH_1_Auditorium-TH_1_Lobby.txd;ATH_RAIL1;indexed4;64;128;1;1fbc0;1000;rgba;20c10;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_GS_ECceiling_01;indexed4;128;128;1;20d90;2000;rgba;22de0;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_GS_ECceiling_02;indexed4;128;128;1;22f60;2000;rgba;24fb0;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_GS_LBwall_02_4;indexed4;256;64;1;25130;2000;rgba;27180;40
TH_1_Auditorium-TH_1_Lobby.txd;PS2_TH_Cloakroom;indexed4;128;128;1;27300;2000;rgba;29350;40
TH_1_Auditorium-TH_1_Lobby.txd;PS2_Foam1;indexed4;128;128;1;294c8;2000;rgba;2b518;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_picture_frame_PS2;indexed4;16;128;1;2b69c;800;rgba;2beec;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_Ashstand_PS2;indexed4;128;128;1;2c068;2000;rgba;2e0b8;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_NoticeBoard_PS2;indexed4;128;128;1;2e238;2000;rgba;30288;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_Julius Caesar_Poster_PS2;indexed4;128;256;1;30410;4000;rgba;34460;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_Romeo_Juliet_Poster_PS2;indexed4;128;256;1;345e8;4000;rgba;38638;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_Hamlet_Poster_PS2;indexed4;128;256;1;387bc;4000;rgba;3c80c;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_PayPhone_PS2;indexed4;128;128;1;3c988;2000;rgba;3e9d8;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_phoneback_wood_PS2;indexed4;128;128;1;3eb5c;2000;rgba;40bac;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_Poster_Main_PS2;indexed4;128;128;1;40d2c;2000;rgba;42d7c;40
TH_1_Auditorium-TH_1_Lobby.txd;SA_GS_FD_magazinecovers;indexed4;64;64;1;42f00;800;rgba;43750;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_Seating_PS2;indexed4;128;256;1;438cc;4000;rgba;4791c;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_GS_LBphone;indexed4;128;128;1;47a98;2000;rgba;49ae8;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_GS_EClig_01_PS2;indexed4;64;64;1;49c68;800;rgba;4a4b8;40
TH_1_Auditorium-TH_1_Lobby.txd;TH_Tempest_Poster;indexed4;64;128;1;4a638;1000;rgba;4b688;40
TH_1_Auditorium-TH_1_Lobby.txd;PS2_LAMPX;indexed4;64;64;1;4b800;800;rgba;4c050;40
TH_1_Auditorium-TH_1_Lobby.txd;PS2_TH_ATH_W5;indexed4;128;128;1;4c1cc;2000;rgba;4e21c;40
TH_1_Auditorium-TH_1_Lobby.txd;PS2_Door_a1;indexed4;128;256;1;4e394;4000;rgba;523e4;40
TH_1_Auditorium-TH_1_Lobby.txd;PS2_Box_office1;indexed8;128;128;1;52560;4000;rgba;565b0;400
TH_1_Auditorium-TH_1_Lobby.txd;Theatre_Map;indexed4;128;64;1;56ac8;1000;rgba;57b18;40
TH_1_Auditorium-TH_1_Lobby.txd;FX_save_point1;indexed8;128;128;1;57c94;4000;rgba;5bce4;400
TH_1_Auditorium.txd;GreyAlpha_TH_GS_Agroundpaper;indexed4;128;64;1;12c;1000;rgba;117c;40
TH_1_Auditorium.txd;PS2_Totem;indexed4;128;256;1;12f4;4000;rgba;5344;40
TH_1_Auditorium.txd;TH_GS_IS_wood07;indexed4;128;64;1;54c0;1000;rgba;6510;40
TH_1_Auditorium.txd;PS2_TH_Stdoor;indexed4;128;256;1;668c;4000;rgba;a6dc;40
TH_1_Auditorium.txd;TH_GS_Aredwall_02e;indexed4;64;64;1;a85c;800;rgba;b0ac;40
TH_1_Auditorium.txd;TH_GS_Aredwall_01e;indexed4;64;64;1;b22c;800;rgba;ba7c;40
TH_1_Auditorium.txd;PS2_ATH_SC1;indexed4;128;64;1;bbf4;1000;rgba;cc44;40
TH_1_Auditorium.txd;PS2_TH_lobby_Frame;indexed4;256;64;1;cdc4;2000;rgba;ee14;40
TH_1_Auditorium.txd;PS2_TH_Wapaper01;indexed8;256;64;1;ef94;4000;rgba;12fe4;400
TH_1_Auditorium.txd;PS2_TH_Wapaper02;indexed8;256;64;1;13504;4000;rgba;17554;400
TH_1_Auditorium.txd;PS2_TH_Wapaper03;indexed8;256;64;1;17a74;4000;rgba;1bac4;400
TH_1_Auditorium.txd;PS2_TH_Wapaper04;indexed8;256;64;1;1bfe4;4000;rgba;20034;400
TH_1_Auditorium.txd;PS2_TH_Wapaper02a;indexed8;128;64;1;20554;2000;rgba;225a4;400
TH_1_Auditorium.txd;PS2_TH_Wapaper03a;indexed8;128;64;1;22ac4;2000;rgba;24b14;400
TH_1_Auditorium.txd;PS2_TH_Wapaper04a;indexed8;128;64;1;25034;2000;rgba;27084;400
TH_1_Auditorium.txd;PS2_TH_Wapaper05;indexed4;128;32;1;275a4;800;rgba;27df4;40
TH_1_Auditorium.txd;PS2_TH_GS_ECdoor_01;indexed8;128;256;1;27f74;8000;rgba;2ffc4;400
TH_1_Auditorium.txd;PS2_TH_gril;indexed4;256;64;1;304dc;2000;rgba;3252c;40
TH_1_Auditorium.txd;PS2_TH_GS_ACarpet_01;indexed4;128;128;1;326b0;2000;rgba;34700;40
TH_1_Auditorium.txd;PS2_TH_GS_ACarpet_02;indexed4;128;128;1;34884;2000;rgba;368d4;40
TH_1_Auditorium.txd;TH_GS_Ablend_01;indexed4;64;256;1;36a50;2000;rgba;38aa0;40
TH_1_Auditorium.txd;TH_GS_Ablend_02;indexed4;64;256;1;38c1c;2000;rgba;3ac6c;40
TH_1_Auditorium.txd;TH_GS_Ablendwall_01;indexed4;128;128;1;3adec;2000;rgba;3ce3c;40
TH_1_Auditorium.txd;TH_GS_Abottomwall_a_01;indexed4;256;64;1;3cfc0;2000;rgba;3f010;40
TH_1_Auditorium.txd;TH_GS_Abottomwall_a_02;indexed4;256;64;1;3f194;2000;rgba;411e4;40
TH_1_Auditorium.txd;TH_GS_Acellings_a_01;indexed4;256;64;1;41368;2000;rgba;433b8;40
TH_1_Auditorium.txd;TH_GS_Acellings_a_02;indexed4;256;64;1;4353c;2000;rgba;4558c;40
TH_1_Auditorium.txd;TH_GS_Acellings_b_01;indexed4;256;64;1;45710;2000;rgba;47760;40
TH_1_Auditorium.txd;TH_GS_Acellings_b_02;indexed4;256;64;1;478e4;2000;rgba;49934;40
TH_1_Auditorium.txd;TH_GS_Acurtain_02;indexed4;64;256;1;49ab4;2000;rgba;4bb04;40
TH_1_Auditorium.txd;TH_GS_Astone_01;indexed4;256;64;1;4bc80;2000;rgba;4dcd0;40
TH_1_Auditorium.txd;TH_GS_Awall_a_01;indexed4;256;64;1;4de50;2000;rgba;4fea0;40
TH_1_Auditorium.txd;TH_GS_Awall_a_02;indexed4;256;64;1;50020;2000;rgba;52070;40
TH_1_Auditorium.txd;TH_GS_Awall_a_03;indexed4;256;64;1;521f0;2000;rgba;54240;40
TH_1_Auditorium.txd;TH_GS_Awall_a_04;indexed4;256;64;1;543c0;2000;rgba;56410;40
TH_1_Auditorium.txd;TH_GS_Awall_a_05;indexed4;256;64;1;56590;2000;rgba;585e0;40
TH_1_Auditorium.txd;TH_GS_Awood_01;indexed8;256;128;1;5875c;8000;rgba;607ac;400
TH_1_Auditorium.txd;TH_GS_Awood_02;indexed8;256;128;1;60cc8;8000;rgba;68d18;400
TH_1_Auditorium.txd;TH_GS_LBwall_02_2;indexed4;256;64;1;69238;2000;rgba;6b288;40
TH_1_Auditorium.txd;TH_GS_LBwall_03;indexed4;256;64;1;6b404;2000;rgba;6d454;40
TH_1_Auditorium.txd;PS2_Column;indexed4;128;256;1;6d5cc;4000;rgba;7161c;40
TH_1_Auditorium.txd;TH_Aud_Chair_PS2;indexed4;64;128;1;7179c;1000;rgba;727ec;40
TH_1_Auditorium.txd;TH_sofa_02_PS2;indexed4;128;128;1;72968;2000;rgba;749b8;40
TH_1_Auditorium.txd;PS2_TH_NW_Achair;indexed4;128;128;1;74b38;2000;rgba;76b88;40
TH_1_Auditorium.txd;TH_Aud_Chair_End_PS2;indexed4;32;64;1;76d0c;400;rgba;7715c;40
TH_1_Auditorium.txd;TH_GS_ECsofa_02;indexed4;64;128;1;772d8;1000;rgba;78328;40
TH_1_Auditorium.txd;TH_Tempest_Poster_02;indexed4;64;128;1;784ac;1000;rgba;794fc;40
TH_1_Auditorium.txd;TH_GS_EClig_01;indexed4;64;32;1;79678;400;rgba;79ac8;40
TH_1_Auditorium.txd;TH_GS_ECcab;indexed4;128;128;1;79c40;2000;rgba;7bc90;40
TH_1_Auditorium.txd;TH_GS_ECash;indexed4;32;64;1;7be08;400;rgba;7c258;40
TH_1_Auditorium.txd;TH_GS_CCp02;indexed4;64;64;1;7c3d0;800;rgba;7cc20;40
TH_1_Auditorium.txd;TH_GS_DO_p03;indexed4;32;64;1;7cd9c;400;rgba;7d1ec;40
TH_1_Auditorium.txd;TH_GS_DO_p04;indexed4;32;64;1;7d368;400;rgba;7d7b8;40
TH_1_Auditorium.txd;TH_GS_Agroundpaper;indexed4;128;64;1;7d938;1000;rgba;7e988;40
TH_1_Auditorium.txd;TH_GS_DO_p02;indexed4;32;64;1;7eb04;400;rgba;7ef54;40
TH_1_Auditorium.txd;SA_GS_ES_e_01;indexed4;64;32;1;7f0d0;400;rgba;7f520;40
TH_1_Auditorium.txd;TH_GS_Adoorq;indexed4;128;128;1;7f69c;2000;rgba;816ec;40
TH_1_Auditorium.txd;TH_GS_Acurtain_01;indexed4;256;64;1;8186c;2000;rgba;838bc;40
TH_1_Auditorium.txd;cave2;indexed4;128;64;1;83a30;1000;rgba;84a80;40
TH_1_Auditorium.txd;cave3a;indexed4;256;256;1;84bf4;8000;rgba;8cc44;40
TH_1_Auditorium.txd;TH_GS_ECdoor_03;indexed4;64;128;1;8cdc0;1000;rgba;8de10;40
TH_1_Auditorium.txd;cave1;indexed4;128;64;1;8df84;1000;rgba;8efd4;40
TH_1_Auditorium.txd;cave3b;indexed4;256;256;1;8f148;8000;rgba;97198;40
TH_1_Auditorium.txd;SA_GS_MRchain_D;indexed8;32;64;1;97314;800;rgba;97b64;400
TH_1_Auditorium.txd;skin01;indexed4;64;128;1;98078;1000;rgba;990c8;40
TH_1_Auditorium.txd;cave_Image;indexed4;128;64;1;99240;1000;rgba;9a290;40
TH_1_Auditorium.txd;library2a;indexed4;64;128;1;9a408;1000;rgba;9b458;40
TH_1_Auditorium.txd;library1a;indexed4;256;512;1;9b5d0;10000;rgba;ab620;40
TH_1_Auditorium.txd;library2b;indexed4;64;128;1;ab798;1000;rgba;ac7e8;40
TH_1_Auditorium.txd;library1b;indexed4;128;128;1;ac960;2000;rgba;ae9b0;40
TH_1_Auditorium.txd;Da_intfurntop1;indexed4;64;64;1;aeb2c;800;rgba;af37c;40
TH_1_Auditorium.txd;Da_Books;indexed4;128;64;1;af4f4;1000;rgba;b0544;40
TH_1_Auditorium.txd;Library_Image;indexed4;128;64;1;b06c0;1000;rgba;b1710;40
TH_1_Auditorium.txd;forest3a;indexed8;128;256;1;b1888;8000;rgba;b98d8;400
TH_1_Auditorium.txd;forest3b;indexed8;128;256;1;b9df0;8000;rgba;c1e40;400
TH_1_Auditorium.txd;forest_tree_b;indexed8;128;256;1;c235c;8000;rgba;ca3ac;400
TH_1_Auditorium.txd;forest_tree_a;indexed8;128;256;1;ca8c8;8000;rgba;d2918;400
TH_1_Auditorium.txd;forest_tree_c;indexed8;128;256;1;d2e34;8000;rgba;dae84;400
TH_1_Auditorium.txd;Forest_Image;indexed4;128;64;1;db3a0;1000;rgba;dc3f0;40
TH_1_Auditorium.txd;FX_Candle_Glow;indexed8;32;32;1;dc56c;400;rgba;dc9bc;400
TH_1_Auditorium.txd;FX_Light_Smoke;indexed4;64;64;1;dced8;800;rgba;dd728;40
TH_1_AuditoriumClosed-TH_1_AuditoriumStore.txd;Ariel_head_cm;indexed8;128;128;1;11c;4000;rgba;416c;400
TH_1_AuditoriumClosed-TH_1_AuditoriumStore.txd;Env;indexed4;64;64;1;467c;800;rgba;4ecc;40
TH_1_AuditoriumClosed-TH_1_AuditoriumStore.txd;Ariel_body_cm;indexed8;256;256;1;5048;10000;rgba;15098;400
TH_1_AuditoriumClosed-TH_1_AuditoriumStore.txd;TH_GS_CS_door02;indexed4;64;256;1;155b4;2000;rgba;17604;40
TH_1_AuditoriumClosed-TH_1_AuditoriumStore.txd;TH_GS_IScabinet01;indexed4;64;256;1;17784;2000;rgba;197d4;40
TH_1_AuditoriumClosed-TH_1_AuditoriumStore.txd;TH_GS_IS_wood03;indexed4;128;128;1;19950;2000;rgba;1b9a0;40
TH_1_AuditoriumClosed-TH_1_AuditoriumStore.txd;PS2_AS_Door1;indexed4;256;64;1;1bb1c;2000;rgba;1db6c;40
TH_1_AuditoriumClosed-TH_1_AuditoriumStore.txd;PS2_AS_Door;indexed4;256;256;1;1dce4;8000;rgba;25d34;40
TH_1_AuditoriumClosed-TH_1_AuditoriumStore.txd;TH_GS_DO_cabinet02;indexed4;64;64;1;25eb4;800;rgba;26704;40
TH_1_AuditoriumClosed-TH_1_AuditoriumStore.txd;PS2_TH_Wood_Pole;indexed4;32;256;1;26884;1000;rgba;278d4;40
TH_1_AuditoriumClosed-TH_1_AuditoriumStore.txd;TH_GS_AS_01;indexed4;128;64;1;27a4c;1000;rgba;28a9c;40
TH_1_AuditoriumClosed-TH_1_AuditoriumStore.txd;TH_GS_LB_wire_02;indexed4;64;64;1;28c1c;800;rgba;2946c;40
TH_1_AuditoriumClosed-TH_1_AuditoriumStore.txd;TH_GS_ASceiling02;indexed4;64;256;1;295ec;2000;rgba;2b63c;40
TH_1_AuditoriumClosed-TH_1_AuditoriumStore.txd;TH_GS_ASceiling01;indexed4;128;128;1;2b7bc;2000;rgba;2d80c;40
